,To,Ti_sp,Φo,Φi,Qa,Φa,Etot
2000-01-01 00:00:00+01:00,0.8,24,0.0,0.0,0.0,0.0,0.0
2000-01-01 01:00:00+01:00,-0.6,24,0.0,0.0,0.0,0.0,0.0
2000-01-01 02:00:00+01:00,-1.5,24,0.0,0.0,0.0,0.0,0.0
2000-01-01 03:00:00+01:00,-1.9,24,0.0,0.0,0.0,0.0,0.0
2000-01-01 04:00:00+01:00,-2.1,24,0.0,0.0,0.0,0.0,0.0
2000-01-01 05:00:00+01:00,-2.4,24,0.0,0.0,0.0,0.0,0.0
2000-01-01 06:00:00+01:00,-1.9,24,0.0,0.0,0.0,0.0,0.0
2000-01-01 07:00:00+01:00,-2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-01 08:00:00+01:00,-2.0,24,0.44999999999999996,0.8999999999999999,0.0,4.5600000000000005,1.5
2000-01-01 09:00:00+01:00,-1.9,24,3.5999999999999996,7.199999999999999,0.0,36.480000000000004,12.0
2000-01-01 10:00:00+01:00,-2.0,24,9.225,18.45,0.0,93.48,30.75
2000-01-01 11:00:00+01:00,-1.5,24,13.725,27.45,0.0,139.08,45.75
2000-01-01 12:00:00+01:00,-1.0,24,15.75,31.5,0.0,159.6,52.5
2000-01-01 13:00:00+01:00,0.0,24,14.85,29.7,0.0,150.48,49.5
2000-01-01 14:00:00+01:00,0.0,24,11.25,22.5,0.0,114.0,37.5
2000-01-01 15:00:00+01:00,-0.3,24,6.075,12.15,0.0,61.56,20.25
2000-01-01 16:00:00+01:00,-1.0,24,1.125,2.25,0.0,11.4,3.75
2000-01-01 17:00:00+01:00,-1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-01 18:00:00+01:00,-1.1,24,0.0,0.0,0.0,0.0,0.0
2000-01-01 19:00:00+01:00,-1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-01 20:00:00+01:00,-2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-01 21:00:00+01:00,-1.7,24,0.0,0.0,0.0,0.0,0.0
2000-01-01 22:00:00+01:00,-2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-01 23:00:00+01:00,-1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-02 00:00:00+01:00,-1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-02 01:00:00+01:00,-1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-02 02:00:00+01:00,-1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-02 03:00:00+01:00,-1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-02 04:00:00+01:00,-1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-02 05:00:00+01:00,-1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-02 06:00:00+01:00,-1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-02 07:00:00+01:00,-1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-02 08:00:00+01:00,-1.0,24,0.44999999999999996,0.8999999999999999,0.0,4.5600000000000005,1.5
2000-01-02 09:00:00+01:00,-0.4,24,3.5999999999999996,7.199999999999999,0.0,36.480000000000004,12.0
2000-01-02 10:00:00+01:00,0.0,24,9.225,18.45,0.0,93.48,30.75
2000-01-02 11:00:00+01:00,1.0,24,13.725,27.45,0.0,139.08,45.75
2000-01-02 12:00:00+01:00,2.0,24,15.75,31.5,0.0,159.6,52.5
2000-01-02 13:00:00+01:00,2.0,24,15.075,30.15,0.0,152.76,50.25
2000-01-02 14:00:00+01:00,2.0,24,11.475,22.95,0.0,116.28,38.25
2000-01-02 15:00:00+01:00,2.1,24,6.075,12.15,0.0,61.56,20.25
2000-01-02 16:00:00+01:00,2.0,24,1.125,2.25,0.0,11.4,3.75
2000-01-02 17:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-02 18:00:00+01:00,1.9,24,0.0,0.0,0.0,0.0,0.0
2000-01-02 19:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-02 20:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-02 21:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-02 22:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-02 23:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-03 00:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-03 01:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-03 02:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-03 03:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-03 04:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-03 05:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-03 06:00:00+01:00,0.8,24,0.0,0.0,0.0,0.0,0.0
2000-01-03 07:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-03 08:00:00+01:00,1.0,24,0.8999999999999999,1.7999999999999998,0.0,9.120000000000001,3.0
2000-01-03 09:00:00+01:00,2.1,24,6.975,13.95,0.0,70.68,23.25
2000-01-03 10:00:00+01:00,3.0,24,17.775,35.55,0.0,180.12,59.25
2000-01-03 11:00:00+01:00,5.0,24,26.631131841271547,53.26226368254309,0.0,269.86213599155167,88.77043947090516
2000-01-03 12:00:00+01:00,6.8,24,31.711830952743792,63.423661905487585,0.0,321.3465536544704,105.70610317581264
2000-01-03 13:00:00+01:00,8.0,24,53.981049513886056,107.96209902777211,0.0,547.0079684073787,179.93683171295353
2000-01-03 14:00:00+01:00,10.0,24,51.48519534817613,102.97039069635225,0.0,521.7166461948515,171.61731782725377
2000-01-03 15:00:00+01:00,9.0,24,30.67261976890517,61.34523953781034,0.0,310.8158803249058,102.24206589635058
2000-01-03 16:00:00+01:00,8.0,24,4.2749999999999995,8.549999999999999,0.0,43.32,14.25
2000-01-03 17:00:00+01:00,6.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-03 18:00:00+01:00,4.9,24,0.0,0.0,0.0,0.0,0.0
2000-01-03 19:00:00+01:00,4.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-03 20:00:00+01:00,4.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-03 21:00:00+01:00,3.5,24,0.0,0.0,0.0,0.0,0.0
2000-01-03 22:00:00+01:00,4.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-03 23:00:00+01:00,3.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-04 00:00:00+01:00,4.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-04 01:00:00+01:00,4.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-04 02:00:00+01:00,4.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-04 03:00:00+01:00,5.1,24,0.0,0.0,0.0,0.0,0.0
2000-01-04 04:00:00+01:00,5.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-04 05:00:00+01:00,5.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-04 06:00:00+01:00,4.5,24,0.0,0.0,0.0,0.0,0.0
2000-01-04 07:00:00+01:00,5.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-04 08:00:00+01:00,6.0,24,0.6749999999999999,1.3499999999999999,0.0,6.84,2.25
2000-01-04 09:00:00+01:00,6.0,24,6.975,13.95,0.0,70.68,23.25
2000-01-04 10:00:00+01:00,7.0,24,15.075,30.15,0.0,152.76,50.25
2000-01-04 11:00:00+01:00,8.0,24,18.45,36.9,0.0,186.96,61.5
2000-01-04 12:00:00+01:00,8.0,24,15.975,31.95,0.0,161.88,53.25
2000-01-04 13:00:00+01:00,9.0,24,15.075,30.15,0.0,152.76,50.25
2000-01-04 14:00:00+01:00,10.0,24,11.7,23.4,0.0,118.56,39.0
2000-01-04 15:00:00+01:00,9.6,24,6.3,12.6,0.0,63.84,21.0
2000-01-04 16:00:00+01:00,10.0,24,1.3499999999999999,2.6999999999999997,0.0,13.68,4.5
2000-01-04 17:00:00+01:00,9.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-04 18:00:00+01:00,8.8,24,0.0,0.0,0.0,0.0,0.0
2000-01-04 19:00:00+01:00,9.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-04 20:00:00+01:00,8.8,24,0.0,0.0,0.0,0.0,0.0
2000-01-04 21:00:00+01:00,8.7,24,0.0,0.0,0.0,0.0,0.0
2000-01-04 22:00:00+01:00,9.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-04 23:00:00+01:00,8.5,24,0.0,0.0,0.0,0.0,0.0
2000-01-05 00:00:00+01:00,8.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-05 01:00:00+01:00,8.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-05 02:00:00+01:00,8.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-05 03:00:00+01:00,8.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-05 04:00:00+01:00,8.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-05 05:00:00+01:00,8.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-05 06:00:00+01:00,7.9,24,0.0,0.0,0.0,0.0,0.0
2000-01-05 07:00:00+01:00,8.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-05 08:00:00+01:00,8.0,24,0.44999999999999996,0.8999999999999999,0.0,4.5600000000000005,1.5
2000-01-05 09:00:00+01:00,8.3,24,3.5999999999999996,7.199999999999999,0.0,36.480000000000004,12.0
2000-01-05 10:00:00+01:00,9.0,24,9.225,18.45,0.0,93.48,30.75
2000-01-05 11:00:00+01:00,9.0,24,13.725,27.45,0.0,139.08,45.75
2000-01-05 12:00:00+01:00,10.0,24,15.975,31.95,0.0,161.88,53.25
2000-01-05 13:00:00+01:00,10.0,24,15.075,30.15,0.0,152.76,50.25
2000-01-05 14:00:00+01:00,10.0,24,11.7,23.4,0.0,118.56,39.0
2000-01-05 15:00:00+01:00,10.0,24,6.3,12.6,0.0,63.84,21.0
2000-01-05 16:00:00+01:00,9.5,24,2.025,4.05,0.0,20.52,6.75
2000-01-05 17:00:00+01:00,9.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-05 18:00:00+01:00,9.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-05 19:00:00+01:00,8.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-05 20:00:00+01:00,8.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-05 21:00:00+01:00,9.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-05 22:00:00+01:00,8.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-05 23:00:00+01:00,7.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-06 00:00:00+01:00,7.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-06 01:00:00+01:00,5.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-06 02:00:00+01:00,5.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-06 03:00:00+01:00,6.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-06 04:00:00+01:00,5.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-06 05:00:00+01:00,4.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-06 06:00:00+01:00,4.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-06 07:00:00+01:00,4.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-06 08:00:00+01:00,4.0,24,1.3499999999999999,2.6999999999999997,0.0,13.68,4.5
2000-01-06 09:00:00+01:00,4.0,24,12.792334384576233,25.584668769152465,0.0,129.6289884303725,42.64111461525411
2000-01-06 10:00:00+01:00,5.0,24,28.98090793859513,57.96181587719026,0.0,293.6732004444307,96.60302646198377
2000-01-06 11:00:00+01:00,6.0,24,26.855895626188488,53.711791252376976,0.0,272.13974234537665,89.51965208729496
2000-01-06 12:00:00+01:00,6.4,24,16.2,32.4,0.0,164.16,54.0
2000-01-06 13:00:00+01:00,7.0,24,24.974999999999998,49.949999999999996,0.0,253.08,83.25
2000-01-06 14:00:00+01:00,9.0,24,26.59581233283644,53.19162466567288,0.0,269.5042316394093,88.65270777612147
2000-01-06 15:00:00+01:00,9.0,24,17.2418789259264,34.4837578518528,0.0,174.71770644938752,57.472929753088
2000-01-06 16:00:00+01:00,8.0,24,4.05,8.1,0.0,41.04,13.5
2000-01-06 17:00:00+01:00,6.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-06 18:00:00+01:00,5.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-06 19:00:00+01:00,6.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-06 20:00:00+01:00,6.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-06 21:00:00+01:00,5.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-06 22:00:00+01:00,5.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-06 23:00:00+01:00,5.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-07 00:00:00+01:00,5.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-07 01:00:00+01:00,4.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-07 02:00:00+01:00,3.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-07 03:00:00+01:00,4.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-07 04:00:00+01:00,3.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-07 05:00:00+01:00,5.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-07 06:00:00+01:00,6.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-07 07:00:00+01:00,6.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-07 08:00:00+01:00,6.0,24,0.44999999999999996,0.8999999999999999,0.0,4.5600000000000005,1.5
2000-01-07 09:00:00+01:00,6.0,24,3.8249999999999997,7.6499999999999995,0.0,38.76,12.75
2000-01-07 10:00:00+01:00,6.0,24,12.6,25.2,0.0,127.68,42.0
2000-01-07 11:00:00+01:00,7.0,24,22.95,45.9,0.0,232.56,76.5
2000-01-07 12:00:00+01:00,7.3,24,31.41990426834712,62.83980853669424,0.0,318.3883632525842,104.73301422782374
2000-01-07 13:00:00+01:00,7.0,24,64.53225460230468,129.06450920460935,0.0,653.9268466366875,215.1075153410156
2000-01-07 14:00:00+01:00,8.0,24,68.04185363250092,136.08370726500183,0.0,689.4907834760093,226.80617877500305
2000-01-07 15:00:00+01:00,8.0,24,44.837497659577345,89.67499531915469,0.0,454.35330961705046,149.4583255319245
2000-01-07 16:00:00+01:00,7.0,24,5.3999999999999995,10.799999999999999,0.0,54.72,18.0
2000-01-07 17:00:00+01:00,4.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-07 18:00:00+01:00,3.8,24,0.0,0.0,0.0,0.0,0.0
2000-01-07 19:00:00+01:00,3.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-07 20:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-07 21:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-07 22:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-07 23:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-08 00:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-08 01:00:00+01:00,0.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-08 02:00:00+01:00,0.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-08 03:00:00+01:00,0.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-08 04:00:00+01:00,0.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-08 05:00:00+01:00,0.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-08 06:00:00+01:00,0.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-08 07:00:00+01:00,0.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-08 08:00:00+01:00,0.0,24,1.125,2.25,0.0,11.4,3.75
2000-01-08 09:00:00+01:00,1.0,24,10.125,20.25,0.0,102.6,33.75
2000-01-08 10:00:00+01:00,2.0,24,20.925,41.85,0.0,212.04,69.75
2000-01-08 11:00:00+01:00,2.0,24,23.175,46.35,0.0,234.84,77.25
2000-01-08 12:00:00+01:00,3.0,24,16.425,32.85,0.0,166.44,54.75
2000-01-08 13:00:00+01:00,4.0,24,31.337030031168815,62.67406006233763,0.0,317.5485709825107,104.45676677056272
2000-01-08 14:00:00+01:00,4.0,24,40.258696425508695,80.51739285101739,0.0,407.9547904451548,134.19565475169566
2000-01-08 15:00:00+01:00,4.0,24,29.657495411859106,59.31499082371821,0.0,300.5292868401723,98.85831803953036
2000-01-08 16:00:00+01:00,4.0,24,4.05,8.1,0.0,41.04,13.5
2000-01-08 17:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-08 18:00:00+01:00,2.1,24,0.0,0.0,0.0,0.0,0.0
2000-01-08 19:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-08 20:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-08 21:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-08 22:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-08 23:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-09 00:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-09 01:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-09 02:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-09 03:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-09 04:00:00+01:00,0.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-09 05:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-09 06:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-09 07:00:00+01:00,0.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-09 08:00:00+01:00,1.0,24,0.44999999999999996,0.8999999999999999,0.0,4.5600000000000005,1.5
2000-01-09 09:00:00+01:00,1.0,24,3.8249999999999997,7.6499999999999995,0.0,38.76,12.75
2000-01-09 10:00:00+01:00,1.0,24,9.674999999999999,19.349999999999998,0.0,98.04,32.25
2000-01-09 11:00:00+01:00,1.0,24,14.399999999999999,28.799999999999997,0.0,145.92000000000002,48.0
2000-01-09 12:00:00+01:00,2.0,24,16.65,33.3,0.0,168.72,55.5
2000-01-09 13:00:00+01:00,2.0,24,15.975,31.95,0.0,161.88,53.25
2000-01-09 14:00:00+01:00,2.0,24,12.375,24.75,0.0,125.4,41.25
2000-01-09 15:00:00+01:00,2.0,24,6.975,13.95,0.0,70.68,23.25
2000-01-09 16:00:00+01:00,2.0,24,1.575,3.15,0.0,15.96,5.25
2000-01-09 17:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-09 18:00:00+01:00,1.4,24,0.0,0.0,0.0,0.0,0.0
2000-01-09 19:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-09 20:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-09 21:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-09 22:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-09 23:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-10 00:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-10 01:00:00+01:00,-1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-10 02:00:00+01:00,-1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-10 03:00:00+01:00,-0.6,24,0.0,0.0,0.0,0.0,0.0
2000-01-10 04:00:00+01:00,-1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-10 05:00:00+01:00,-1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-10 06:00:00+01:00,-1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-10 07:00:00+01:00,-1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-10 08:00:00+01:00,-1.0,24,0.6749999999999999,1.3499999999999999,0.0,6.84,2.25
2000-01-10 09:00:00+01:00,0.0,24,7.425,14.85,0.0,75.24,24.75
2000-01-10 10:00:00+01:00,1.0,24,25.551916129607275,51.10383225921455,0.0,258.926083446687,85.17305376535758
2000-01-10 11:00:00+01:00,2.0,24,60.00563173031074,120.01126346062148,0.0,608.0570682004821,200.01877243436914
2000-01-10 12:00:00+01:00,4.0,24,75.52202420109545,151.0440484021909,0.0,765.2898452377672,251.74008067031815
2000-01-10 13:00:00+01:00,3.0,24,57.44629209620803,114.89258419241607,0.0,582.1224265749081,191.48764032069346
2000-01-10 14:00:00+01:00,2.5,24,32.98599844708342,65.97199689416684,0.0,334.258117597112,109.95332815694474
2000-01-10 15:00:00+01:00,2.0,24,13.725,27.45,0.0,139.08,45.75
2000-01-10 16:00:00+01:00,2.0,24,2.6999999999999997,5.3999999999999995,0.0,27.36,9.0
2000-01-10 17:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-10 18:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-10 19:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-10 20:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-10 21:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-10 22:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-10 23:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-11 00:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-11 01:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-11 02:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-11 03:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-11 04:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-11 05:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-11 06:00:00+01:00,0.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-11 07:00:00+01:00,-1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-11 08:00:00+01:00,-1.0,24,0.44999999999999996,0.8999999999999999,0.0,4.5600000000000005,1.5
2000-01-11 09:00:00+01:00,0.0,24,4.05,8.1,0.0,41.04,13.5
2000-01-11 10:00:00+01:00,-1.0,24,39.82435468624241,79.64870937248482,0.0,403.5534608205898,132.74784895414138
2000-01-11 11:00:00+01:00,-1.0,24,115.50890829466006,231.01781658932012,0.0,1170.490270719222,385.02969431553356
2000-01-11 12:00:00+01:00,1.6,24,149.80900527151633,299.61801054303265,0.0,1518.0645867513656,499.36335090505446
2000-01-11 13:00:00+01:00,5.0,24,140.64093450219488,281.28186900438976,0.0,1425.1614696222416,468.8031150073163
2000-01-11 14:00:00+01:00,5.0,24,111.77434413320861,223.54868826641723,0.0,1132.646687216514,372.5811471106954
2000-01-11 15:00:00+01:00,5.7,24,50.32668219815197,100.65336439630394,0.0,509.97704627460666,167.75560732717324
2000-01-11 16:00:00+01:00,4.0,24,6.975,13.95,0.0,70.68,23.25
2000-01-11 17:00:00+01:00,2.0,24,0.22499999999999998,0.44999999999999996,0.0,2.2800000000000002,0.75
2000-01-11 18:00:00+01:00,2.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-11 19:00:00+01:00,0.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-11 20:00:00+01:00,0.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-11 21:00:00+01:00,0.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-11 22:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-11 23:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-12 00:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-12 01:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-12 02:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-12 03:00:00+01:00,3.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-12 04:00:00+01:00,3.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-12 05:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-12 06:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-12 07:00:00+01:00,1.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-12 08:00:00+01:00,1.0,24,1.7999999999999998,3.5999999999999996,0.0,18.240000000000002,6.0
2000-01-12 09:00:00+01:00,2.6,24,33.254821831952775,66.50964366390555,0.0,336.98219456378814,110.84940610650925
2000-01-12 10:00:00+01:00,6.0,24,64.61889311594577,129.23778623189153,0.0,654.8047835749172,215.3963103864859
2000-01-12 11:00:00+01:00,8.0,24,82.99182722919383,165.98365445838766,0.0,840.9838492558308,276.63942409731277
2000-01-12 12:00:00+01:00,9.0,24,79.5690780389879,159.1381560779758,0.0,806.2999907950774,265.2302601299597
2000-01-12 13:00:00+01:00,10.0,24,70.9084938834321,141.8169877668642,0.0,718.5394046854453,236.36164627810703
2000-01-12 14:00:00+01:00,10.0,24,46.63582184963922,93.27164369927844,0.0,472.5763280763441,155.4527394987974
2000-01-12 15:00:00+01:00,9.0,24,20.94600707437579,41.89201414875158,0.0,212.252871687008,69.82002358125263
2000-01-12 16:00:00+01:00,9.0,24,5.85,11.7,0.0,59.28,19.5
2000-01-12 17:00:00+01:00,7.0,24,0.22499999999999998,0.44999999999999996,0.0,2.2800000000000002,0.75
2000-01-12 18:00:00+01:00,7.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-12 19:00:00+01:00,7.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-12 20:00:00+01:00,7.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-12 21:00:00+01:00,5.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-12 22:00:00+01:00,4.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-12 23:00:00+01:00,6.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-13 00:00:00+01:00,6.7,24,0.0,0.0,0.0,0.0,0.0
2000-01-13 01:00:00+01:00,6.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-13 02:00:00+01:00,6.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-13 03:00:00+01:00,5.3,24,0.0,0.0,0.0,0.0,0.0
2000-01-13 04:00:00+01:00,6.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-13 05:00:00+01:00,7.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-13 06:00:00+01:00,7.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-13 07:00:00+01:00,7.0,24,0.0,0.0,0.0,0.0,0.0
2000-01-13 08:00:00+01:00,8.0,24,1.3499999999999999,2.6999999999999997,0.0,13.68,4.5
2000-01-13 09:00:00+01:00,8.0,24,7.875,15.75,0.0,79.8,26.25
2000-01-13 10:00:00+01:00,9.0,24,19.125,38.25,0.0,193.8,63.75
2000-01-13 11:00:00+01:00,9.5,24,28.960219297123682,57.920438594247365,0.0,293.46355554418665,96.53406432374561
2000-01-13 12:00:00+01:00,10.0,24,34.845378037344474,69.69075607468895,0.0,353.099830778424,116.15126012448158
2000-01-13 13:00:00+01:00,10.0,24,33.22662600263032,66.45325200526064,0.0,336.69647682665396,110.75542000876774
