,To,Ti_sp,Φo,Φi,Qa,Φa,Etot
2000-01-01 00:00:00+08:00,-2.4,16,0.0,0.0,0.0,0.0,0.0
2000-01-01 01:00:00+08:00,-1.3,16,0.0,0.0,0.0,0.0,0.0
2000-01-01 02:00:00+08:00,-0.6,16,0.0,0.0,0.0,0.0,0.0
2000-01-01 03:00:00+08:00,-0.4,16,0.0,0.0,0.0,0.0,0.0
2000-01-01 04:00:00+08:00,-0.6,16,0.0,0.0,0.0,0.0,0.0
2000-01-01 05:00:00+08:00,-0.8,16,0.0,0.0,0.0,0.0,0.0
2000-01-01 06:00:00+08:00,-1.2,20,0.0,0.0,0.0,0.0,0.0
2000-01-01 07:00:00+08:00,-1.5,20,0.6749999999999999,2.6831249999999995,0.0,13.5945,2.25
2000-01-01 08:00:00+08:00,3.4,20,29.043986784758573,115.44984746941533,0.0,584.9458938450377,96.81328928252859
2000-01-01 09:00:00+08:00,2.5,20,113.65728650104086,451.7877138416374,0.0,2289.057750130963,378.8576216701362
2000-01-01 10:00:00+08:00,1.7,20,167.74525603042974,666.7873927209582,0.0,3378.389456452855,559.1508534347658
2000-01-01 11:00:00+08:00,1.9,20,226.06242769140468,898.5981500733336,0.0,4552.89729370489,753.5414256380157
2000-01-01 12:00:00+08:00,2.1,20,230.31218797626192,915.4909472056411,0.0,4638.487465841915,767.7072932542064
2000-01-01 13:00:00+08:00,2.3,20,200.63669476516503,797.530861691531,0.0,4040.823032570424,668.7889825505501
2000-01-01 14:00:00+08:00,2.5,20,143.40884780493897,570.0501700246324,0.0,2888.2541947914706,478.0294926831299
2000-01-01 15:00:00+08:00,2.7,20,63.31834861249781,251.69043573467877,0.0,1275.231541055706,211.06116204165937
2000-01-01 16:00:00+08:00,2.9,20,5.175,20.570625,0.0,104.22449999999999,17.25
2000-01-01 17:00:00+08:00,2.0,20,0.0,0.0,0.0,0.0,0.0
2000-01-01 18:00:00+08:00,1.1,20,0.0,0.0,0.0,0.0,0.0
2000-01-01 19:00:00+08:00,0.2,20,0.0,0.0,0.0,0.0,0.0
2000-01-01 20:00:00+08:00,-0.7,20,0.0,0.0,0.0,0.0,0.0
2000-01-01 21:00:00+08:00,-1.6,20,0.0,0.0,0.0,0.0,0.0
2000-01-01 22:00:00+08:00,-2.5,20,0.0,0.0,0.0,0.0,0.0
2000-01-01 23:00:00+08:00,-2.5,16,0.0,0.0,0.0,0.0,0.0
2000-01-02 00:00:00+08:00,-2.5,16,0.0,0.0,0.0,0.0,0.0
2000-01-02 01:00:00+08:00,-2.5,16,0.0,0.0,0.0,0.0,0.0
2000-01-02 02:00:00+08:00,-2.9,16,0.0,0.0,0.0,0.0,0.0
2000-01-02 03:00:00+08:00,-3.3,16,0.0,0.0,0.0,0.0,0.0
2000-01-02 04:00:00+08:00,-3.7,16,0.0,0.0,0.0,0.0,0.0
2000-01-02 05:00:00+08:00,-3.9,16,0.0,0.0,0.0,0.0,0.0
2000-01-02 06:00:00+08:00,-4.1,20,0.0,0.0,0.0,0.0,0.0
2000-01-02 07:00:00+08:00,-4.3,20,0.44999999999999996,1.7887499999999998,0.0,9.062999999999999,1.5
2000-01-02 08:00:00+08:00,-3.7,20,20.1481454227273,80.08887805534101,0.0,405.7836488137278,67.16048474242433
2000-01-02 09:00:00+08:00,-3.1,20,105.8941206791586,420.9291296996554,0.0,2132.707590478254,352.980402263862
2000-01-02 10:00:00+08:00,-2.5,20,164.8888439327701,655.4331546327611,0.0,3320.8613168059896,549.6294797759003
2000-01-02 11:00:00+08:00,-1.7,20,212.55628465057163,844.9112314860222,0.0,4280.883572862513,708.5209488352388
2000-01-02 12:00:00+08:00,-1.0,20,180.0713878752994,715.783766804315,0.0,3626.6377518085296,600.2379595843313
2000-01-02 13:00:00+08:00,-0.2,20,151.66108251460022,602.8528029955359,0.0,3054.454201844049,505.53694171533414
2000-01-02 14:00:00+08:00,-0.4,20,109.38166233548,434.79210778353297,0.0,2202.946679436567,364.6055411182667
2000-01-02 15:00:00+08:00,-0.5,20,46.39117324666704,184.40491365550147,0.0,934.3182291878742,154.6372441555568
2000-01-02 16:00:00+08:00,-0.7,20,4.725,18.781875,0.0,95.1615,15.75
2000-01-02 17:00:00+08:00,-1.3,20,0.0,0.0,0.0,0.0,0.0
2000-01-02 18:00:00+08:00,-1.9,20,0.0,0.0,0.0,0.0,0.0
2000-01-02 19:00:00+08:00,-2.5,20,0.0,0.0,0.0,0.0,0.0
2000-01-02 20:00:00+08:00,-3.1,20,0.0,0.0,0.0,0.0,0.0
2000-01-02 21:00:00+08:00,-3.7,20,0.0,0.0,0.0,0.0,0.0
2000-01-02 22:00:00+08:00,-4.3,20,0.0,0.0,0.0,0.0,0.0
2000-01-02 23:00:00+08:00,-4.2,16,0.0,0.0,0.0,0.0,0.0
2000-01-03 00:00:00+08:00,-4.0,16,0.0,0.0,0.0,0.0,0.0
2000-01-03 01:00:00+08:00,-3.9,16,0.0,0.0,0.0,0.0,0.0
2000-01-03 02:00:00+08:00,-3.8,16,0.0,0.0,0.0,0.0,0.0
2000-01-03 03:00:00+08:00,-3.8,16,0.0,0.0,0.0,0.0,0.0
2000-01-03 04:00:00+08:00,-3.7,16,0.0,0.0,0.0,0.0,0.0
2000-01-03 05:00:00+08:00,-3.7,16,0.0,0.0,0.0,0.0,0.0
2000-01-03 06:00:00+08:00,-3.7,20,0.0,0.0,0.0,0.0,0.0
2000-01-03 07:00:00+08:00,-3.7,20,0.22499999999999998,0.8943749999999999,0.0,4.531499999999999,0.75
2000-01-03 08:00:00+08:00,-3.2,20,3.5999999999999996,14.309999999999999,0.0,72.50399999999999,12.0
2000-01-03 09:00:00+08:00,-2.6,20,11.25,44.71874999999999,0.0,226.575,37.5
2000-01-03 10:00:00+08:00,-2.1,20,18.0,71.55,0.0,362.52,60.0
2000-01-03 11:00:00+08:00,-2.0,20,22.275,88.54312499999999,0.0,448.6185,74.25
2000-01-03 12:00:00+08:00,-2.0,20,23.4,93.01499999999999,0.0,471.276,78.0
2000-01-03 13:00:00+08:00,-1.9,20,20.925,83.176875,0.0,421.42949999999996,69.75
2000-01-03 14:00:00+08:00,-1.8,20,15.524999999999999,61.71187499999999,0.0,312.6735,51.75
2000-01-03 15:00:00+08:00,-1.8,20,8.1,32.1975,0.0,163.134,27.0
2000-01-03 16:00:00+08:00,-1.7,20,1.3499999999999999,5.366249999999999,0.0,27.189,4.5
2000-01-03 17:00:00+08:00,-2.4,20,0.0,0.0,0.0,0.0,0.0
2000-01-03 18:00:00+08:00,-3.0,20,0.0,0.0,0.0,0.0,0.0
2000-01-03 19:00:00+08:00,-3.0,20,0.0,0.0,0.0,0.0,0.0
2000-01-03 20:00:00+08:00,-3.5,20,0.0,0.0,0.0,0.0,0.0
2000-01-03 21:00:00+08:00,-3.9,20,0.0,0.0,0.0,0.0,0.0
2000-01-03 22:00:00+08:00,-4.4,20,0.0,0.0,0.0,0.0,0.0
2000-01-03 23:00:00+08:00,-3.8,16,0.0,0.0,0.0,0.0,0.0
2000-01-04 00:00:00+08:00,-3.2,16,0.0,0.0,0.0,0.0,0.0
2000-01-04 01:00:00+08:00,-2.6,16,0.0,0.0,0.0,0.0,0.0
2000-01-04 02:00:00+08:00,-2.4,16,0.0,0.0,0.0,0.0,0.0
2000-01-04 03:00:00+08:00,-2.3,16,0.0,0.0,0.0,0.0,0.0
2000-01-04 04:00:00+08:00,-2.1,16,0.0,0.0,0.0,0.0,0.0
2000-01-04 05:00:00+08:00,-2.5,16,0.0,0.0,0.0,0.0,0.0
2000-01-04 06:00:00+08:00,-2.8,20,0.0,0.0,0.0,0.0,0.0
2000-01-04 07:00:00+08:00,-3.2,20,0.6749999999999999,2.6831249999999995,0.0,13.5945,2.25
2000-01-04 08:00:00+08:00,-2.0,20,29.72322163028038,118.14980598036452,0.0,598.625683633847,99.07740543426794
2000-01-04 09:00:00+08:00,-0.9,20,116.3045737450102,462.3106806364155,0.0,2342.374115224505,387.68191248336734
2000-01-04 10:00:00+08:00,0.3,20,183.6179300771748,729.8812720567698,0.0,3698.0651117543007,612.0597669239161
2000-01-04 11:00:00+08:00,1.3,20,232.76270776193104,925.2317633536759,0.0,4687.8409343252915,775.8756925397702
2000-01-04 12:00:00+08:00,2.3,20,235.14283422194524,934.6927660322323,0.0,4735.776681229977,783.8094474064842
2000-01-04 13:00:00+08:00,3.3,20,203.519364079662,808.9894722166564,0.0,4098.8799925643925,678.39788026554
2000-01-04 14:00:00+08:00,2.0,20,127.1307835391059,505.34486456794593,0.0,2560.4139804775928,423.76927846368636
2000-01-04 15:00:00+08:00,0.6,20,66.60622316040399,264.75973706260584,0.0,1341.4493344505363,222.02074386801328
2000-01-04 16:00:00+08:00,-0.7,20,5.625,22.359374999999996,0.0,113.2875,18.75
2000-01-04 17:00:00+08:00,-1.3,20,0.0,0.0,0.0,0.0,0.0
2000-01-04 18:00:00+08:00,-2.0,20,0.0,0.0,0.0,0.0,0.0
2000-01-04 19:00:00+08:00,-2.6,20,0.0,0.0,0.0,0.0,0.0
2000-01-04 20:00:00+08:00,-3.0,20,0.0,0.0,0.0,0.0,0.0
2000-01-04 21:00:00+08:00,-3.5,20,0.0,0.0,0.0,0.0,0.0
2000-01-04 22:00:00+08:00,-3.9,20,0.0,0.0,0.0,0.0,0.0
2000-01-04 23:00:00+08:00,-4.9,16,0.0,0.0,0.0,0.0,0.0
2000-01-05 00:00:00+08:00,-5.9,16,0.0,0.0,0.0,0.0,0.0
2000-01-05 01:00:00+08:00,-6.9,16,0.0,0.0,0.0,0.0,0.0
2000-01-05 02:00:00+08:00,-7.1,16,0.0,0.0,0.0,0.0,0.0
2000-01-05 03:00:00+08:00,-7.3,16,0.0,0.0,0.0,0.0,0.0
2000-01-05 04:00:00+08:00,-7.5,16,0.0,0.0,0.0,0.0,0.0
2000-01-05 05:00:00+08:00,-7.0,16,0.0,0.0,0.0,0.0,0.0
2000-01-05 06:00:00+08:00,-6.6,20,0.0,0.0,0.0,0.0,0.0
2000-01-05 07:00:00+08:00,-6.1,20,0.6749999999999999,2.6831249999999995,0.0,13.5945,2.25
2000-01-05 08:00:00+08:00,-4.2,20,29.71347452490764,118.11106123650787,0.0,598.4293769316399,99.04491508302547
2000-01-05 09:00:00+08:00,-2.3,20,116.81647682765194,464.34549538991644,0.0,2352.68384330891,389.38825609217315
2000-01-05 10:00:00+08:00,-0.4,20,185.72994223707363,738.2765203923676,0.0,3740.601036654663,619.0998074569121
2000-01-05 11:00:00+08:00,0.6,20,235.01247792743368,934.1745997615488,0.0,4733.151305458515,783.374926424779
2000-01-05 12:00:00+08:00,1.5,20,237.31068751203134,943.3099828603246,0.0,4779.437246492311,791.0356250401045
2000-01-05 13:00:00+08:00,2.5,20,205.73295365530387,817.7884907798328,0.0,4143.46168661782,685.7765121843463
2000-01-05 14:00:00+08:00,1.6,20,125.94300246739992,500.6234348079147,0.0,2536.4920696934346,419.81000822466643
2000-01-05 15:00:00+08:00,0.6,20,43.53360021580188,173.04606085781248,0.0,876.76670834625,145.11200071933962
2000-01-05 16:00:00+08:00,-0.3,20,2.6999999999999997,10.732499999999998,0.0,54.378,9.0
2000-01-05 17:00:00+08:00,-1.2,20,0.0,0.0,0.0,0.0,0.0
2000-01-05 18:00:00+08:00,-2.2,20,0.0,0.0,0.0,0.0,0.0
2000-01-05 19:00:00+08:00,-3.1,20,0.0,0.0,0.0,0.0,0.0
2000-01-05 20:00:00+08:00,-3.3,20,0.0,0.0,0.0,0.0,0.0
2000-01-05 21:00:00+08:00,-3.5,20,0.0,0.0,0.0,0.0,0.0
2000-01-05 22:00:00+08:00,-3.7,20,0.0,0.0,0.0,0.0,0.0
2000-01-05 23:00:00+08:00,-5.0,16,0.0,0.0,0.0,0.0,0.0
2000-01-06 00:00:00+08:00,-6.2,16,0.0,0.0,0.0,0.0,0.0
2000-01-06 01:00:00+08:00,-7.5,16,0.0,0.0,0.0,0.0,0.0
2000-01-06 02:00:00+08:00,-7.4,16,0.0,0.0,0.0,0.0,0.0
2000-01-06 03:00:00+08:00,-7.3,16,0.0,0.0,0.0,0.0,0.0
2000-01-06 04:00:00+08:00,-7.2,16,0.0,0.0,0.0,0.0,0.0
2000-01-06 05:00:00+08:00,-7.1,16,0.0,0.0,0.0,0.0,0.0
2000-01-06 06:00:00+08:00,-7.0,20,0.0,0.0,0.0,0.0,0.0
2000-01-06 07:00:00+08:00,-6.9,20,0.22499999999999998,0.8943749999999999,0.0,4.531499999999999,0.75
2000-01-06 08:00:00+08:00,-6.8,20,4.95,19.67625,0.0,99.693,16.5
2000-01-06 09:00:00+08:00,-6.7,20,18.675,74.23312499999999,0.0,376.11449999999996,62.25
2000-01-06 10:00:00+08:00,-6.6,20,38.80835749756207,154.26322105280923,0.0,781.6003200009001,129.36119165854024
2000-01-06 11:00:00+08:00,-5.9,20,82.16762325454518,326.6163024368171,0.0,1654.85593234654,273.8920775151506
2000-01-06 12:00:00+08:00,-5.2,20,124.99791290446402,496.86670379524446,0.0,2517.4579658959055,416.65970968154676
2000-01-06 13:00:00+08:00,-4.5,20,139.01967663114075,552.6032146087845,0.0,2799.8562873511746,463.39892210380253
2000-01-06 14:00:00+08:00,-4.6,20,70.6102327191222,280.6756750585107,0.0,1422.090086963121,235.36744239707397
2000-01-06 15:00:00+08:00,-4.8,20,18.6334394629632,74.0679218652787,0.0,375.27747078407884,62.111464876544
2000-01-06 16:00:00+08:00,-4.9,20,1.575,6.260624999999999,0.0,31.720499999999998,5.25
2000-01-06 17:00:00+08:00,-5.0,20,0.0,0.0,0.0,0.0,0.0
2000-01-06 18:00:00+08:00,-5.1,20,0.0,0.0,0.0,0.0,0.0
2000-01-06 19:00:00+08:00,-5.2,20,0.0,0.0,0.0,0.0,0.0
2000-01-06 20:00:00+08:00,-5.4,20,0.0,0.0,0.0,0.0,0.0
2000-01-06 21:00:00+08:00,-5.7,20,0.0,0.0,0.0,0.0,0.0
2000-01-06 22:00:00+08:00,-5.9,20,0.0,0.0,0.0,0.0,0.0
2000-01-06 23:00:00+08:00,-6.3,16,0.0,0.0,0.0,0.0,0.0
2000-01-07 00:00:00+08:00,-6.6,16,0.0,0.0,0.0,0.0,0.0
2000-01-07 01:00:00+08:00,-7.0,16,0.0,0.0,0.0,0.0,0.0
2000-01-07 02:00:00+08:00,-7.4,16,0.0,0.0,0.0,0.0,0.0
2000-01-07 03:00:00+08:00,-7.7,16,0.0,0.0,0.0,0.0,0.0
2000-01-07 04:00:00+08:00,-8.1,16,0.0,0.0,0.0,0.0,0.0
2000-01-07 05:00:00+08:00,-8.2,16,0.0,0.0,0.0,0.0,0.0
2000-01-07 06:00:00+08:00,-8.4,20,0.0,0.0,0.0,0.0,0.0
2000-01-07 07:00:00+08:00,-8.5,20,0.6749999999999999,2.6831249999999995,0.0,13.5945,2.25
2000-01-07 08:00:00+08:00,-7.0,20,27.585753038203492,109.65336832685888,0.0,555.5770661894184,91.95251012734498
2000-01-07 09:00:00+08:00,-5.6,20,63.17876455026978,251.13558908732236,0.0,1272.4203180424333,210.5958818342326
2000-01-07 10:00:00+08:00,-4.1,20,37.39952134173562,148.6630973333991,0.0,753.2263598225554,124.66507113911874
2000-01-07 11:00:00+08:00,-3.2,20,45.88884664983218,182.40816543308293,0.0,924.2013715276202,152.9628221661073
2000-01-07 12:00:00+08:00,-2.4,20,47.82197347590918,190.09234456673897,0.0,963.1345458048108,159.4065782530306
2000-01-07 13:00:00+08:00,-1.5,20,43.22964996283222,171.83785860225805,0.0,870.6451502514409,144.09883320944073
2000-01-07 14:00:00+08:00,-1.4,20,31.770057926015653,126.28598025591221,0.0,639.8489666299553,105.90019308671884
2000-01-07 15:00:00+08:00,-1.3,20,16.65,66.18374999999999,0.0,335.331,55.5
2000-01-07 16:00:00+08:00,-1.2,20,2.925,11.626874999999998,0.0,58.9095,9.75
2000-01-07 17:00:00+08:00,-1.9,20,0.0,0.0,0.0,0.0,0.0
2000-01-07 18:00:00+08:00,-2.6,20,0.0,0.0,0.0,0.0,0.0
2000-01-07 19:00:00+08:00,-3.3,20,0.0,0.0,0.0,0.0,0.0
2000-01-07 20:00:00+08:00,-3.6,20,0.0,0.0,0.0,0.0,0.0
2000-01-07 21:00:00+08:00,-4.0,20,0.0,0.0,0.0,0.0,0.0
2000-01-07 22:00:00+08:00,-4.3,20,0.0,0.0,0.0,0.0,0.0
2000-01-07 23:00:00+08:00,-3.1,16,0.0,0.0,0.0,0.0,0.0
2000-01-08 00:00:00+08:00,-1.8,16,0.0,0.0,0.0,0.0,0.0
2000-01-08 01:00:00+08:00,-0.6,16,0.0,0.0,0.0,0.0,0.0
2000-01-08 02:00:00+08:00,-0.3,16,0.0,0.0,0.0,0.0,0.0
2000-01-08 03:00:00+08:00,-0.1,16,0.0,0.0,0.0,0.0,0.0
2000-01-08 04:00:00+08:00,0.2,16,0.0,0.0,0.0,0.0,0.0
2000-01-08 05:00:00+08:00,-0.9,16,0.0,0.0,0.0,0.0,0.0
2000-01-08 06:00:00+08:00,-2.0,20,0.0,0.0,0.0,0.0,0.0
2000-01-08 07:00:00+08:00,-3.1,20,0.6749999999999999,2.6831249999999995,0.0,13.5945,2.25
2000-01-08 08:00:00+08:00,-2.4,20,31.3080757967489,124.44960129207686,0.0,630.5446465465228,104.36025265582967
2000-01-08 09:00:00+08:00,-1.8,20,121.06193350043192,481.2211856642169,0.0,2438.187340698699,403.5397783347731
2000-01-08 10:00:00+08:00,-1.1,20,191.81045409705624,762.4465550357985,0.0,3863.062545514713,639.3681803235208
2000-01-08 11:00:00+08:00,-1.4,20,240.26066038954082,955.0361250484248,0.0,4838.849700245352,800.8688679651361
2000-01-08 12:00:00+08:00,-1.6,20,242.3680873378642,963.4131471680101,0.0,4881.293278984585,807.8936244595474
2000-01-08 13:00:00+08:00,-1.9,20,212.28035198527945,843.8143991414858,0.0,4275.326288983528,707.6011732842649
2000-01-08 14:00:00+08:00,-2.6,20,153.94193436707974,611.9191891091419,0.0,3100.3905581529857,513.1397812235991
2000-01-08 15:00:00+08:00,-3.2,20,72.58468684554013,288.524130211022,0.0,1461.8555930691782,241.94895615180045
2000-01-08 16:00:00+08:00,-3.9,20,6.656300062806353,26.45879274965525,0.0,134.05788326491995,22.187666876021176
2000-01-08 17:00:00+08:00,-4.4,20,0.0,0.0,0.0,0.0,0.0
2000-01-08 18:00:00+08:00,-4.9,20,0.0,0.0,0.0,0.0,0.0
2000-01-08 19:00:00+08:00,-5.4,20,0.0,0.0,0.0,0.0,0.0
2000-01-08 20:00:00+08:00,-5.7,20,0.0,0.0,0.0,0.0,0.0
2000-01-08 21:00:00+08:00,-5.9,20,0.0,0.0,0.0,0.0,0.0
2000-01-08 22:00:00+08:00,-6.2,20,0.0,0.0,0.0,0.0,0.0
2000-01-08 23:00:00+08:00,-6.6,16,0.0,0.0,0.0,0.0,0.0
2000-01-09 00:00:00+08:00,-7.0,16,0.0,0.0,0.0,0.0,0.0
2000-01-09 01:00:00+08:00,-7.4,16,0.0,0.0,0.0,0.0,0.0
2000-01-09 02:00:00+08:00,-6.6,16,0.0,0.0,0.0,0.0,0.0
2000-01-09 03:00:00+08:00,-5.8,16,0.0,0.0,0.0,0.0,0.0
2000-01-09 04:00:00+08:00,-5.0,16,0.0,0.0,0.0,0.0,0.0
2000-01-09 05:00:00+08:00,-5.7,16,0.0,0.0,0.0,0.0,0.0
2000-01-09 06:00:00+08:00,-6.3,20,0.0,0.0,0.0,0.0,0.0
2000-01-09 07:00:00+08:00,-7.0,20,0.6749999999999999,2.6831249999999995,0.0,13.5945,2.25
2000-01-09 08:00:00+08:00,-5.7,20,31.761795231661267,126.25313604585352,0.0,639.6825559656579,105.87265077220422
2000-01-09 09:00:00+08:00,-4.4,20,121.2870249534727,482.115924190054,0.0,2442.72068256294,404.29008317824236
2000-01-09 10:00:00+08:00,-3.1,20,191.67613396465487,761.912632509503,0.0,3860.357338048149,638.9204465488496
2000-01-09 11:00:00+08:00,-1.8,20,241.10240441219685,958.3820575384824,0.0,4855.802424861645,803.6746813739895
2000-01-09 12:00:00+08:00,-0.6,20,244.50917836166798,971.9239839876302,0.0,4924.414852203993,815.0305945388933
2000-01-09 13:00:00+08:00,0.7,20,216.1464914307919,859.1823034373978,0.0,4353.190337416149,720.4883047693064
2000-01-09 14:00:00+08:00,0.2,20,157.8443709181729,627.4313743997373,0.0,3178.9856302920025,526.1479030605764
2000-01-09 15:00:00+08:00,-0.4,20,74.02849227795839,294.2632568048846,0.0,1490.933834478082,246.76164092652797
2000-01-09 16:00:00+08:00,-0.9,20,7.273630812948375,28.91268248146979,0.0,146.49092457278027,24.245436043161252
2000-01-09 17:00:00+08:00,-1.8,20,0.0,0.0,0.0,0.0,0.0
2000-01-09 18:00:00+08:00,-2.6,20,0.0,0.0,0.0,0.0,0.0
2000-01-09 19:00:00+08:00,-3.5,20,0.0,0.0,0.0,0.0,0.0
2000-01-09 20:00:00+08:00,-4.4,20,0.0,0.0,0.0,0.0,0.0
2000-01-09 21:00:00+08:00,-5.2,20,0.0,0.0,0.0,0.0,0.0
2000-01-09 22:00:00+08:00,-6.1,20,0.0,0.0,0.0,0.0,0.0
2000-01-09 23:00:00+08:00,-7.0,16,0.0,0.0,0.0,0.0,0.0
2000-01-10 00:00:00+08:00,-7.8,16,0.0,0.0,0.0,0.0,0.0
2000-01-10 01:00:00+08:00,-8.7,16,0.0,0.0,0.0,0.0,0.0
2000-01-10 02:00:00+08:00,-8.5,16,0.0,0.0,0.0,0.0,0.0
2000-01-10 03:00:00+08:00,-8.4,16,0.0,0.0,0.0,0.0,0.0
2000-01-10 04:00:00+08:00,-8.2,16,0.0,0.0,0.0,0.0,0.0
2000-01-10 05:00:00+08:00,-8.3,16,0.0,0.0,0.0,0.0,0.0
2000-01-10 06:00:00+08:00,-8.4,20,0.0,0.0,0.0,0.0,0.0
2000-01-10 07:00:00+08:00,-8.5,20,0.44999999999999996,1.7887499999999998,0.0,9.062999999999999,1.5
2000-01-10 08:00:00+08:00,-6.1,20,18.23799728239599,72.49603919752406,0.0,367.3132652674552,60.7933242746533
2000-01-10 09:00:00+08:00,-3.8,20,120.97654873718218,480.88178123029917,0.0,2436.467691566849,403.25516245727397
2000-01-10 10:00:00+08:00,-1.4,20,185.69377745687447,738.1327653910761,0.0,3739.872677981452,618.9792581895816
2000-01-10 11:00:00+08:00,-0.5,20,239.63904124953686,952.565188966909,0.0,4826.3302907656725,798.7968041651229
2000-01-10 12:00:00+08:00,0.3,20,244.34645973168625,971.2771774334528,0.0,4921.137698996161,814.4881991056209
2000-01-10 13:00:00+08:00,1.2,20,213.44761593833795,848.4542733548933,0.0,4298.834984998126,711.4920531277932
2000-01-10 14:00:00+08:00,0.7,20,156.78794390088862,623.2320770060322,0.0,3157.709190163897,522.6264796696288
2000-01-10 15:00:00+08:00,0.3,20,75.46568523469082,299.976098807896,0.0,1519.8789006266732,251.55228411563607
2000-01-10 16:00:00+08:00,-0.2,20,8.504945038298631,33.80715652723706,0.0,171.28959307133445,28.349816794328774
2000-01-10 17:00:00+08:00,-1.9,20,0.0,0.0,0.0,0.0,0.0
2000-01-10 18:00:00+08:00,-3.5,20,0.0,0.0,0.0,0.0,0.0
2000-01-10 19:00:00+08:00,-3.5,20,0.0,0.0,0.0,0.0,0.0
2000-01-10 20:00:00+08:00,-4.3,20,0.0,0.0,0.0,0.0,0.0
2000-01-10 21:00:00+08:00,-5.0,20,0.0,0.0,0.0,0.0,0.0
2000-01-10 22:00:00+08:00,-5.8,20,0.0,0.0,0.0,0.0,0.0
2000-01-10 23:00:00+08:00,-6.5,16,0.0,0.0,0.0,0.0,0.0
2000-01-11 00:00:00+08:00,-7.1,16,0.0,0.0,0.0,0.0,0.0
2000-01-11 01:00:00+08:00,-7.8,16,0.0,0.0,0.0,0.0,0.0
2000-01-11 02:00:00+08:00,-8.5,16,0.0,0.0,0.0,0.0,0.0
2000-01-11 03:00:00+08:00,-9.2,16,0.0,0.0,0.0,0.0,0.0
2000-01-11 04:00:00+08:00,-9.9,16,0.0,0.0,0.0,0.0,0.0
2000-01-11 05:00:00+08:00,-10.0,16,0.0,0.0,0.0,0.0,0.0
2000-01-11 06:00:00+08:00,-10.2,20,0.0,0.0,0.0,0.0,0.0
2000-01-11 07:00:00+08:00,-10.3,20,0.6749999999999999,2.6831249999999995,0.0,13.5945,2.25
2000-01-11 08:00:00+08:00,-7.8,20,10.125,40.246874999999996,0.0,203.9175,33.75
2000-01-11 09:00:00+08:00,-5.2,20,22.724999999999998,90.331875,0.0,457.68149999999997,75.75
2000-01-11 10:00:00+08:00,-2.7,20,19.125,76.021875,0.0,385.1775,63.75
2000-01-11 11:00:00+08:00,-2.0,20,23.625,93.909375,0.0,475.8075,78.75
2000-01-11 12:00:00+08:00,-1.4,20,24.974999999999998,99.27562499999999,0.0,502.99649999999997,83.25
2000-01-11 13:00:00+08:00,-0.7,20,22.724999999999998,90.331875,0.0,457.68149999999997,75.75
2000-01-11 14:00:00+08:00,-0.4,20,22.95,91.22625,0.0,462.21299999999997,76.5
2000-01-11 15:00:00+08:00,-0.1,20,15.524999999999999,61.71187499999999,0.0,312.6735,51.75
2000-01-11 16:00:00+08:00,0.2,20,3.5999999999999996,14.309999999999999,0.0,72.50399999999999,12.0
2000-01-11 17:00:00+08:00,-0.8,20,0.0,0.0,0.0,0.0,0.0
2000-01-11 18:00:00+08:00,-1.7,20,0.0,0.0,0.0,0.0,0.0
2000-01-11 19:00:00+08:00,-2.7,20,0.0,0.0,0.0,0.0,0.0
2000-01-11 20:00:00+08:00,-4.0,20,0.0,0.0,0.0,0.0,0.0
2000-01-11 21:00:00+08:00,-5.0,20,0.0,0.0,0.0,0.0,0.0
2000-01-11 22:00:00+08:00,-6.2,20,0.0,0.0,0.0,0.0,0.0
2000-01-11 23:00:00+08:00,-7.0,16,0.0,0.0,0.0,0.0,0.0
2000-01-12 00:00:00+08:00,-8.0,16,0.0,0.0,0.0,0.0,0.0
2000-01-12 01:00:00+08:00,-6.9,16,0.0,0.0,0.0,0.0,0.0
2000-01-12 02:00:00+08:00,-7.4,16,0.0,0.0,0.0,0.0,0.0
2000-01-12 03:00:00+08:00,-8.0,16,0.0,0.0,0.0,0.0,0.0
2000-01-12 04:00:00+08:00,-8.5,16,0.0,0.0,0.0,0.0,0.0
2000-01-12 05:00:00+08:00,-9.0,16,0.0,0.0,0.0,0.0,0.0
2000-01-12 06:00:00+08:00,-10.0,20,0.0,0.0,0.0,0.0,0.0
2000-01-12 07:00:00+08:00,-7.9,20,0.44999999999999996,1.7887499999999998,0.0,9.062999999999999,1.5
2000-01-12 08:00:00+08:00,-5.9,20,18.685140216500592,74.27343236058985,0.0,376.3187239603219,62.28380072166864
2000-01-12 09:00:00+08:00,-3.9,20,120.81745492508924,480.24938332722974,0.0,2433.2635421912973,402.7248497502975
2000-01-12 10:00:00+08:00,-1.9,20,184.2255724637831,732.2966505435377,0.0,3710.3030294205914,614.0852415459436
2000-01-12 11:00:00+08:00,-1.0,20,236.0102344766708,938.1406820447664,0.0,4753.24612236015,786.7007815889027
2000-01-12 12:00:00+08:00,1.0,20,236.97076446468787,941.9587887471343,0.0,4772.591196318814,789.9025482156263
2000-01-12 13:00:00+08:00,2.4,20,200.62206129301865,797.4726936397491,0.0,4040.528314441395,668.7402043100622
2000-01-12 14:00:00+08:00,2.0,20,128.8906127309739,512.3401856056213,0.0,2595.8569404018144,429.635375769913
2000-01-12 15:00:00+08:00,2.0,20,64.83316271064317,257.7118217748066,0.0,1305.7398969923534,216.11054236881057
2000-01-12 16:00:00+08:00,1.2,20,7.199999999999999,28.619999999999997,0.0,145.00799999999998,24.0
